Country or Area,Year,sfc_emissions,pfc_emissions,nf3_emissions,n2o_emissions,methane_emissions,HFC_PFC_emissions,green_house_emissions
Spain,2009,238.3635316,108.0968541,,11894.78573,45904.22788,15165.37689,369811.1268
Spain,2008,252.5176286,161.4078621,,11944.61323,44403.08451,16525.62394,409174.5181
Spain,2007,245.7484065,167.1027315,,13365.47291,46065.56258,15588.82032,442831.7982
Spain,2006,239.1332271,176.4190769,,13470.62128,44939.31344,13617.82182,432096.7333
Spain,2005,219.1307085,189.1350532,,13422.41823,45439.02926,11151.77973,438759.6323
Spain,2004,205.917387,232.9945691,,13757.78272,46519.1504,9862.945911,423589.7412
Spain,2003,181.7456631,240.9512105,,14342.5516,47445.4584,9385.889697,407928.7679
Spain,2002,185.9510116,251.9197668,,13691.60078,47239.65556,7403.554927,400722.4463
Spain,2001,168.1851757,245.2134787,,14240.24019,47223.78462,8356.896182,382042.8358
Spain,2000,192.052904,444.6047644,,14784.51254,46910.04554,10873.90307,383276.361
Spain,1999,171.794353,769.123139,,14661.53288,45406.29288,9279.236404,368362.6373
Spain,1998,161.680094,847.1425819,,14343.0004,44718.25439,7508.003719,342182.9763
Spain,1997,155.9599589,921.182529,,14100.8141,44508.5784,7100.964954,332619.6508
Spain,1996,113.6502536,900.0506085,,14513.1508,43683.85547,5834.691877,318543.2641
Spain,1995,102.8769841,948.2946257,,13019.09862,41989.68287,4916.202813,327011.0465
Spain,1994,86.13821612,933.2306809,,12773.45623,41128.48323,3664.200004,310885.5272
Spain,1993,78.31939007,957.8444906,,11308.87051,39949.11528,2393.200004,294733.4128
Spain,1992,74.16675191,922.266071,,11949.05607,40328.65974,2927.888001,304833.8415
Spain,1991,70.877974,976.8804637,,12255.79625,39599.14571,2309.375999,295442.8031
Spain,1990,65.95416002,1046.272445,,12577.87201,40972.96706,2546.959997,287710.2724
Sweden,2021,39.6123478,41.68542959,,3850.112326,4519.676049,840.8288838,47816.70139
Sweden,2020,38.21257653,58.65346825,,3953.37687,4588.714017,888.5853674,46214.02858
Sweden,2019,35.31516372,44.42594803,,3908.150665,4675.487783,937.8206556,50607.2402
Sweden,2018,33.99520164,55.6711611,,3837.876177,4832.650071,987.3927502,51784.16932
Sweden,2017,47.2173681,32.94948968,,4051.61426,4932.138755,1042.15311,52562.66123
Sweden,2016,59.22748068,28.11491696,,3918.738219,4971.158258,1076.897781,53468.24837
Sweden,2015,54.76750561,31.69352356,,3935.142375,5058.330111,1058.5478,53557.22499
Sweden,2014,47.28715105,73.88516967,,3907.402915,5188.470927,1039.001957,53729.41335
Sweden,2013,43.34963883,46.21601745,,3817.124479,5350.975872,1013.795682,55473.54584
Sweden,2012,54.76272068,70.94220068,,3792.580892,5455.418719,1022.760943,57108.54523
Sweden,2011,57.141459,193.6666229,,3851.13771,5660.487011,1038.853541,60012.26327
Sweden,2010,65.40403316,169.2443812,,4123.629359,5833.326113,1063.672551,64375.65006
Sweden,2009,72.16114996,44.78005756,,3992.96037,5962.426588,1084.020226,58395.25543
Sweden,2008,75.09007613,316.2057191,,4150.404583,6131.993572,1087.416868,62627.99154
Sweden,2007,141.5960623,360.9767031,,4026.922204,6438.749522,1072.49034,65034.87666
Sweden,2006,116.0947937,353.3456809,,4177.013961,6731.437902,1067.747435,66183.7164
Sweden,2005,156.2448446,365.5435776,,4234.911537,6864.032311,1044.858384,66540.92517
Sweden,2004,97.59588748,360.9273665,,4332.911055,7079.717959,1022.261082,69410.33443
Sweden,2003,87.74272586,364.4075876,,4324.644105,7055.124537,947.326901,70071.45656
Sweden,2002,123.2717487,366.7651184,,4383.740438,7295.217821,880.8036922,69735.20964
Sweden,2001,126.544611,331.8999677,,4449.787922,7578.937757,803.7849432,69128.53469
Sweden,2000,122.4243207,338.2208,,4574.920856,7658.109411,725.3697556,68349.11129
Sweden,1999,124.9350472,408.5253072,,4642.869684,7842.300249,602.5473068,69602.78717
Sweden,1998,114.6331118,378.4652452,,4922.128668,8059.342367,457.8286014,72734.23263
Sweden,1997,164.4945171,390.0510541,,4879.460479,8175.553204,353.021335,72345.71565
Sweden,1996,120.4635907,422.2089446,,4853.86988,8245.753462,215.6429568,77238.997
Sweden,1995,139.3363406,478.2887619,,4841.242803,8232.410024,128.723823,73326.17217
Sweden,1994,109.6402899,435.7366461,,4981.788754,8329.413298,69.17200078,73940.297
Sweden,1993,102.3972665,407.1027025,,4966.363172,8402.99843,28.34814906,71468.07401
Sweden,1992,105.725242,349.8492811,,4784.174334,8433.929354,11.71499641,71252.63623
Sweden,1991,105.8445562,515.49505,,4928.761968,8287.862626,10.18347646,71587.78239
Sweden,1990,104.852206,510.9436042,,5049.23429,8297.435168,5.948817227,71478.31264
Switzerland,2021,129.0275493,28.36596072,0.370005773,2845.138026,5103.997346,1241.480963,45135.72011
Switzerland,2020,155.8361579,34.4361889,0.385687575,2948.289718,5092.864572,1322.699609,43789.73695
Switzerland,2019,177.6590704,28.63662393,0.50872615,3044.457071,5149.372322,1342.920111,46470.47258
Switzerland,2018,184.1126484,32.69759383,0.470454075,2998.312489,5238.856199,1419.469547,46741.16903
Switzerland,2017,239.3257793,29.16273584,0.752175538,3141.41149,5271.97405,1390.414054,48245.13356
Switzerland,2016,254.4374036,18.33328835,0.71881992,3027.064551,5335.968952,1396.81421,49211.97587
Switzerland,2015,281.0898382,23.60250592,0.683641823,3070.954539,5375.064606,1426.496212,48903.48393
Switzerland,2014,269.9846658,20.63649862,0.566664053,3111.154136,5405.685394,1388.862564,49425.48029
Switzerland,2013,270.1774762,25.88274314,0.133083405,3111.345651,5418.005471,1353.813538,53361.83861
Switzerland,2012,224.9372737,36.70070255,0.507751335,3132.516476,5497.898393,1375.071939,52516.2848
Switzerland,2011,167.8359047,33.69443748,8.7309495,3164.812992,5520.07027,1310.077885,51186.2926
Switzerland,2010,154.7687449,35.66510472,11.86900533,3236.056248,5580.803429,1244.354324,55306.84962
Switzerland,2009,190.0383526,33.67561243,7.158530925,3145.425102,5609.917554,1210.339449,53726.26486
Switzerland,2008,245.6609059,42.10024307,0.115451973,3274.535375,5727.279158,1215.696736,55211.1678
Switzerland,2007,186.2123086,49.01285062,,3379.281844,5644.774549,1194.808315,53816.98554
Switzerland,2006,203.9836838,57.82606157,,3358.09098,5667.807459,1103.401391,55758.81111
Switzerland,2005,210.3525948,45.62803344,,3404.008152,5654.438214,997.1427924,56089.8601
Switzerland,2004,191.9560727,66.15391566,,3404.988298,5609.780167,961.4589044,55465.74614
Switzerland,2003,171.1323549,64.30283619,,3493.466856,5627.580964,867.7914231,54870.35824
Switzerland,2002,165.7941333,32.17569319,,3644.259464,5717.483947,787.6557204,53808.30122
Switzerland,2001,155.6611516,32.98285785,,3623.939854,5772.310421,698.4606078,55364.27768
Switzerland,2000,156.7889994,54.33965274,,3670.798221,5739.329419,603.9000738,53839.34368
Switzerland,1999,144.4218977,28.80902236,,3679.281039,5791.860841,504.4401854,54585.78729
Switzerland,1998,157.5104391,21.51830965,,3677.184519,5885.496849,428.6434251,54784.05609
Switzerland,1997,128.4885137,19.14057623,,3776.191474,5955.176135,338.0882792,53252.23518
Switzerland,1996,92.83756883,18.63314482,,3861.266124,6118.675392,277.8999681,54468.39389
Switzerland,1995,96.0967106,15.97878662,,3894.495631,6176.647413,227.4209312,53818.43193
Switzerland,1994,110.1682823,18.95933054,,3888.157859,6170.145202,75.61269294,52929.34389
Switzerland,1993,124.2354722,31.30361756,,3941.621506,6246.584136,30.74712521,53980.31166
Switzerland,1992,145.7335411,72.52983069,,3952.178512,6364.344669,14.55264635,56567.89559
Switzerland,1991,143.4801745,88.59020523,,4007.382281,6440.517064,1.371584985,56818.255
Switzerland,1990,141.2125802,104.7674208,,4014.177289,6512.698198,0.022528355,54933.87865
Türkiye,2021,144.0504,6.790022948,,40306.09092,64020.22957,7209.799138,564389.7499
Türkiye,2020,171.5016,10.38105147,,40490.56987,63893.75818,6497.733871,523990.8167
Türkiye,2019,156.0204,17.10429705,,36967.398,63216.50154,5676.595722,508725.8735
Türkiye,2018,134.3148,10.0931981,,35455.44803,60409.22754,5040.330107,523108.0337
Türkiye,2017,122.79396,25.173431,,35443.56167,56817.08648,5256.436724,528565.9289
Türkiye,2016,79.5264,37.37227403,,34347.81693,55581.99039,5110.989997,501107.9064
Türkiye,2015,81.8292,91.36797384,,32262.32877,52784.79867,4817.54994,474967.5348
Türkiye,2014,74.8752,186.6482457,,31724.94828,58545.05888,4929.699682,459489.508
Türkiye,2013,69.0156,199.9770071,,31460.34163,56663.03304,4471.162107,440195.3008
Türkiye,2012,68.5824,271.3340242,,29650.3755,57830.01663,4256.948387,448184.4581
Türkiye,2011,67.374,362.6504986,,28531.90625,54165.55772,3432.774568,428617.5891
Türkiye,2010,65.4816,387.5666701,,27447.36033,51645.27914,3054.433471,398793.1647
Türkiye,2009,21.2952,192.8359295,,26553.58868,49885.84168,2111.280343,395177.1412
Türkiye,2008,21.9792,393.4113722,,25402.10201,50158.79333,1896.138125,388494.5563
Türkiye,2007,21.0444,422.1424422,,26757.61106,49089.65206,1713.19301,391697.0059
Türkiye,2006,19.4028,332.7485115,,27247.71901,46610.15197,1424.189692,358002.5347
Türkiye,2005,17.67,399.2649423,,25968.59936,45171.94505,1146.882829,337574.9985
Türkiye,2004,16.4388,425.8888158,,24802.05082,43501.23868,909.3717963,314423.57
Türkiye,2003,15.162,420.1528051,,24006.96367,42958.06165,628.7983072,304794.7875
Türkiye,2002,13.9536,415.9007043,,22594.35254,40956.32927,417.1867279,285623.3652
Türkiye,2001,13.1556,410.7702353,,22600.49356,42902.48577,232.0036437,279740.1378
Türkiye,2000,13.338,409.2463995,,24774.56538,43667.28901,115.6562115,298916.7547
Türkiye,1999,12.3576,410.6038777,,25636.44323,43789.48276,,277776.7991
Türkiye,1998,11.9016,411.2559996,,25338.88325,42421.87482,,280318.9588
Türkiye,1997,11.1036,412.6999837,,24050.52493,42231.31403,,278813.8405
Türkiye,1996,10.0548,413.2323281,,24542.45963,42968.94644,,267581.3863
Ukraine,2021,48.94232218,,,43618.80146,71536.70558,1901.018365,327258.7655
Ukraine,2020,43.35024355,,,37717.51654,71698.73671,1751.49503,318034.9478
Ukraine,2019,38.78866134,,,40399.15798,70052.00243,1684.995934,334118.1084
Ukraine,2018,33.44518689,,,38799.05566,67923.09106,1395.830499,339815.2437
Ukraine,2017,28.55703072,,,35000.19772,64127.74069,1049.283482,323286.5908
Ukraine,2016,24.37153029,,,36324.36165,66375.00694,921.3733143,337606.1499
Ukraine,2015,19.64207169,,,33005.08947,61552.63208,801.6499785,319166.5848
Ukraine,2014,16.72566566,,,35302.9733,68919.90167,869.1002129,362747.7157
Ukraine,2013,12.54312236,,,35403.00194,75456.89389,891.7072535,409243.1591
Ukraine,2012,10.98962046,,,31891.39972,80661.00538,844.2940924,417831.8004
Ukraine,2011,8.41640454,,,33347.05898,86193.96226,823.1727105,428749.0043
Ukraine,2010,9.710033473,26.66730712,,27381.33617,84818.39335,743.860556,407345.7548
Ukraine,2009,9.365648536,53.9494938,,26793.44303,85419.20757,663.762796,390533.0874
Ukraine,2008,9.338078661,174.2404624,,30798.0614,93533.18809,647.2493347,451145.4788
Ukraine,2007,5.198209205,154.7116846,,25621.59231,100253.1775,561.1269799,463415.3645
Ukraine,2006,4.273998326,111.1589861,,25999.28677,100457.0058,402.2775966,460035.6435
Ukraine,2005,4.467082845,142.3320504,,25645.36348,102794.221,285.0731584,442402.0133
Ukraine,2004,3.078,93.3364054,,25331.04466,106877.9601,187.2557395,443118.426
Ukraine,2003,1.991231799,77.15256627,,22849.30698,110032.7725,105.2046167,440311.7822
Ukraine,2002,1.069501255,98.65520791,,25549.38017,109420.1947,64.27130787,431034.4936
Ukraine,2001,0.463154812,112.0798678,,25099.05259,116858.7237,29.04880037,445990.655
Ukraine,2000,0.420512134,115.7376467,,23786.80786,118324.3351,15.73158873,427917.2421
Ukraine,1999,0.307179916,101.8110919,,23786.32719,127287.58,14.14249973,449769.0625
Ukraine,1998,0.193656904,120.643618,,25948.3767,126023.1872,13.01934756,480913.0202
Ukraine,1997,0.127832636,146.9929564,,29220.89602,129743.8329,6.430905,499632.6518
Ukraine,1996,0.069640167,143.2428644,,28458.62025,135049.8817,,515421.4992
Ukraine,1995,0.067732218,178.0598023,,32825.68202,139031.6527,,562107.5764
Ukraine,1994,0.064870293,161.2218427,,36002.689,149257.11,,604913.1894
Ukraine,1993,0.059146444,143.5661725,,41927.48001,158689.7291,,711081.2134
Ukraine,1992,0.030527197,142.3511431,,44729.05029,167120.3356,,801274.5919
Ukraine,1991,0.019079498,188.1991325,,48281.33537,175031.951,,856425.6226
Ukraine,1990,0.007631799,235.8196234,,53446.07209,182891.6814,,942800.4688
United Kingdom,2021,421.8175185,192.8775818,0.337573638,17906.34769,51738.6581,10819.71029,429489.4711
United Kingdom,2020,420.2667209,151.1351573,0.337573638,17437.85586,52265.80763,11525.4638,408965.0766
United Kingdom,2019,490.1597111,200.8581766,0.337573638,18575.74405,54691.28543,12333.14598,453233.6463
United Kingdom,2018,554.9889267,134.9439712,0.337573638,18475.03032,55171.66348,12950.55005,467869.9513
United Kingdom,2017,453.7760255,386.9175696,0.337573638,18670.5485,55679.35514,13267.8599,476874.2149
United Kingdom,2016,448.3216717,267.2317828,0.337573638,18292.89988,55295.46701,13359.72613,488309.3066
United Kingdom,2015,417.9043491,257.2231621,0.337573638,18748.57826,57334.28678,13349.2905,513880.1932
United Kingdom,2014,438.2400221,219.2113751,0.337573638,18926.31458,58440.24988,13343.15975,531430.1615
United Kingdom,2013,474.5452613,274.1761523,0.337573638,18378.05973,60648.04251,13176.89365,572040.6618
United Kingdom,2012,539.7145058,221.6587986,0.337573638,18370.35233,65358.15305,12755.15684,586328.4828
United Kingdom,2011,565.7911519,376.3728501,0.337573638,18599.57162,67146.20153,12134.88259,570233.5165
United Kingdom,2010,678.5351458,257.100698,0.337573638,19313.6749,70128.12274,11503.32845,615724.5869
United Kingdom,2009,574.2779019,174.2226674,0.357821155,18913.65684,75358.8201,10920.90832,601900.3135
United Kingdom,2008,670.2000253,238.1556663,0.368424037,20300.42889,80218.22982,10396.91828,658727.3057
United Kingdom,2007,830.4405393,264.9343244,0.368216288,20819.97806,86689.0711,9964.982765,680031.3478
United Kingdom,2006,873.1897416,362.0397964,0.355902054,20792.42161,90983.26063,9521.972975,692195.4771
United Kingdom,2005,1052.814821,366.1383828,0.330041861,21730.33941,95710.60289,8677.17486,699595.3912
United Kingdom,2004,1116.343183,407.0819506,0.289037434,22650.52937,100635.345,7917.718776,707930.9701
United Kingdom,2003,1329.907862,321.2956096,0.311226167,22139.89199,105678.7278,8797.697475,711313.2854
United Kingdom,2002,1512.673395,365.4818264,0.3334149,22530.89919,111197.2372,8021.329618,705879.6373
United Kingdom,2001,1475.75001,432.1746821,0.3334149,23972.14993,113866.1702,7638.822746,727063.5431
United Kingdom,2000,1861.925243,518.6561076,0.546581803,25227.34502,118800.2946,6964.333102,723919.5762
United Kingdom,1999,1533.527817,412.3438057,0.475288525,25800.39865,124864.525,8525.733723,723801.6088
United Kingdom,1998,1360.58197,435.3121419,0.413294369,34283.00483,131171.1873,15373.82289,752806.8428
United Kingdom,1997,1311.665024,446.9412736,0.359386408,34250.47053,135013.9959,18356.108,754225.941
United Kingdom,1996,1338.28754,531.9369012,0.303407689,33962.50474,137770.0214,16429.43836,778384.7256
United Kingdom,1995,1290.866753,533.272916,0.256148324,33864.78327,138616.5516,15619.65342,757644.2164
United Kingdom,1994,1244.129643,546.40928,0.216250168,35065.54986,136756.2022,14537.30303,763724.1129
United Kingdom,1993,1198.11227,538.7008465,0.182566625,34460.02875,144399.8045,13764.68573,775932.7994
United Kingdom,1992,1369.467358,617.6405516,0.154129696,38257.24072,146004.7795,13102.5562,794899.5205
United Kingdom,1991,1303.239894,1243.053343,0.130122158,42676.52818,146184.1215,12582.82573,815170.024
United Kingdom,1990,1242.828185,1483.661309,0.10985408,42524.96541,145315.6616,12068.45747,806301.8425
United States of America,2021,8018.577532,3541.298098,636.4551778,393279.0208,727444.7424,158774.9921,6340228.292
United States of America,2020,7508.18631,3903.969924,580.4421547,388903.3485,742248.6201,152279.9988,6025973.613
United States of America,2019,7755.365148,3985.614449,533.4502574,410292.6518,767779.3974,149355.4265,6617916.876
United States of America,2018,7100.529418,4252.544445,547.1036192,430203.0789,774039.8755,144940.1756,6754831.648
United States of America,2017,7228.915483,3762.110431,528.9425862,414686.59,762657.9387,145330.4846,6561824.44
United States of America,2016,7572.858166,4006.915257,534.6957342,409509.2802,745432.5354,144033.2084,6578432.362
United States of America,2015,7107.658938,4739.792141,530.2169517,419283.8706,771325.7611,144455.4913,6737358.644
United States of America,2014,7842.115907,5235.703027,483.523296,430181.4686,772049.5426,141872.5906,6898525.596
United States of America,2013,7926.561954,5563.992312,467.4170519,423665.3295,774799.7269,137522.779,6841661.093
United States of America,2012,8286.698769,5819.580349,540.5116768,392321.7681,771384.3642,137205.3851,6670533.532
United States of America,2011,9619.155389,6651.192187,539.048776,412263.0699,783604.7044,138183.6225,6907203.236
United States of America,2010,9601.037729,4316.77854,443.2882489,411266.6182,808183.7547,135113.7862,7058197.908
United States of America,2009,10502.59402,3881.469542,387.3823841,405723.3795,803348.2568,127279.6829,6840741.542
United States of America,2008,12634.36318,5761.677499,485.0930321,410195.1959,814669.9664,127381.1817,7294541.719
United States of America,2007,13419.0369,7223.821343,472.7051148,425486.786,803478.2193,123357.3464,7511447.958
United States of America,2006,14646.05602,5905.479597,605.344387,414885.5672,798538.9631,113206.2955,7407921.495
United States of America,2005,15494.51855,6067.989176,421.1002677,415786.443,791054.4151,109261.3472,7477358.361
United States of America,2004,15714.02029,6183.119521,481.8887149,425173.9224,790812.7666,106706.3467,7464364.918
United States of America,2003,16632.74533,7400.022378,476.2102041,419264.7042,794486.5751,98122.90911,7352702.361
United States of America,2002,16493.57812,9261.400691,507.508782,417062.4384,794450.4422,103783.53,7293277.737
United States of America,2001,17275.33331,7460.350943,203.0033551,416832.3465,801082.9844,98171.78494,7253522.308
United States of America,2000,17993.83131,14366.13327,183.2434564,411167.6402,809526.0922,101050.226,7369162.972
United States of America,1999,20717.30433,15218.87026,113.17802,416448.9838,812531.8958,96080.80891,7169885.428
United States of America,1998,20986.23437,15279.18605,111.5318678,422534.724,830142.3648,97729.04192,7124684.268
United States of America,1997,23891.18411,16437.39624,90.95910007,421073.2119,845140.4663,80544.20606,7079206.863
United States of America,1996,25610.15684,17878.38062,86.07030215,432743.7245,859731.3136,71320.87415,7023529.629
United States of America,1995,26251.21753,16774.57605,77.50849253,422922.6824,865942.3597,62970.60216,6821933.718
United States of America,1994,27554.58526,16183.84942,61.67813263,418494.0369,871453.8541,46551.57296,6745166.791
United States of America,1993,28943.71761,17546.60221,56.07102967,415889.0225,863427.3923,40266.43051,6639525.505
United States of America,1992,29432.34528,17539.6937,44.85682373,398820.0346,874449.6005,39830.65833,6534880.127
United States of America,1991,29227.7507,18825.76163,44.85682373,397594.5336,874354.9931,34870.54008,6418406.19
United States of America,1990,30520.38421,21831.1231,44.85682373,406280.5886,868661.0015,38783.35635,6487330.948
Liechtenstein,1998,,0.002965665,,8.743695451,19.95764699,2.238769203,260.1817898
Liechtenstein,1997,,0.001477573,,9.050993206,20.0884059,1.717814034,249.2351821
Liechtenstein,1996,,0.001480539,,8.991598487,20.41111355,1.368827743,236.7333877
Liechtenstein,1995,,0.001346341,,9.063650265,20.07594458,1.070619596,234.413175
Liechtenstein,1994,,0.001005039,,9.122957232,20.08619898,0.359042574,230.6802941
Liechtenstein,1993,,0.000521717,,9.154210819,20.01701237,0.146591443,244.3527566
Liechtenstein,1992,,0.000233167,,9.342842643,20.95847438,0.065722008,237.3177633
Liechtenstein,1991,,7.398669288e-05,,9.372704556,21.46549859,0.005882217,237.1733108
Poland,1993,,130.155614,,22726.92981,62905.37804,,450937.3424
Poland,1992,,120.9669193,,21961.19017,64263.89849,,450856.6356
Poland,1991,,126.9697932,,23758.4903,65671.80751,,463180.0415
Poland,1990,,127.4716501,,27836.37462,69949.22536,,474554.3223
Türkiye,1995,,409.3262512,,23870.85444,42613.47124,,248248.9088
Türkiye,1994,,463.8837872,,23570.42109,42787.87839,,234387.83
Türkiye,1993,,519.0446468,,26048.28714,43065.54017,,240771.7465
Türkiye,1992,,519.7544393,,25259.65001,43288.20223,,233132.4826
Türkiye,1991,,556.9852747,,24733.99185,43377.42893,,226794.7213
Türkiye,1990,,472.8038877,,24950.82286,42487.54347,,219526.1511
Belarus,1994,,,,11670.73977,16793.30884,,96343.44812
Belarus,1993,,,,14252.46771,17482.15045,,112296.4335
Belarus,1992,,,,14210.29616,18337.94665,,126031.217
Belarus,1991,,,,15902.02833,19739.75909,,139713.4433
Belarus,1990,,,,16224.48615,20770.34444,,145339.8857
Estonia,1990,,,,1204.378457,2152.377884,,40276.36255
Latvia,1994,,,,1131.05192,2456.005348,,13958.2963
Latvia,1993,,,,1334.145837,2648.44582,,15905.34813
Latvia,1992,,,,1711.152753,3456.225866,,19362.0248
Latvia,1991,,,,2204.19839,4007.84708,,24132.74194
Latvia,1990,,,,2298.775254,4061.207738,,26022.7044
Liechtenstein,1990,,,,9.128988693,21.54484728,9.605405272e-05,229.6447878
Lithuania,1994,,,,2478.866096,5269.740296,0.088520076,23515.73716
Lithuania,1993,,,,2776.090453,5805.953317,0.026132208,24901.78296
Lithuania,1992,,,,3213.784232,6644.701734,,31026.9271
Lithuania,1991,,,,4690.711706,7589.603957,,50100.69254
Lithuania,1990,,,,4588.377974,7808.491553,,48134.54251
Portugal,1994,,,,3308.292938,11137.5875,,64652.62646
Portugal,1993,,,,3317.524617,10993.91411,,63745.46886
Portugal,1992,,,,3395.144832,10927.8503,,65243.11128
Portugal,1991,,,,3427.61557,10872.78663,,61397.48791
Portugal,1990,,,,3458.05897,10736.47492,,59473.35474
