Sector,Description,Country,Year,Emission Value,Unit,,
Buildings,Buildings energy intensity (commercial),India,2040,63.53404323,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2050,59.56316552,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2030,100,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2040,82,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2050,69.08101904,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",United States,2030,28.32616604,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",United States,2040,5.665233207,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",United States,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2030,16.27044171,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2040,4.648697631,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),United States,2030,243.9230922,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2040,213.4327057,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2050,182.9423191,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2030,103,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2040,83,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2050,55.0352446,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",World,2040,6.06960222,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",World,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",World,2040,2.97869743,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",World,2050,1.489348715,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",South Africa,2030,39,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",South Africa,2040,6.5,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",South Africa,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2030,32.17489095,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2040,6.43497819,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2030,135,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2040,117,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2050,99,kWh / m2,,
Buildings,Buildings energy intensity (residential),South Africa,2030,101,kWh / m2,,
Buildings,Buildings energy intensity (residential),South Africa,2040,88,kWh / m2,,
Buildings,Buildings energy intensity (residential),South Africa,2050,74.25,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",Brazil,2030,0.8,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",Brazil,2040,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",Brazil,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",Brazil,2030,4.707588059,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",Brazil,2040,1.883035224,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",Brazil,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2030,83.1,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2040,78.5,kWh / m2,,
Buildings,Buildings energy intensity (commercial),Brazil,2050,78.5,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2030,53,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2040,53,kWh / m2,,
Buildings,Buildings energy intensity (residential),Brazil,2050,52.64709864,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",China,2030,17.27934635,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",China,2040,4.9369561,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",China,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",China,2030,8.893809552,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",China,2040,2.223452388,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",China,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),China,2030,97.93216511,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2040,80.65001833,kWh / m2,,
Buildings,Buildings energy intensity (commercial),China,2050,63.36787154,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2030,63,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2040,51,kWh / m2,,
Buildings,Buildings energy intensity (residential),China,2050,39.34117526,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",European Union,2030,14.88177204,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",European Union,2040,2.976354409,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",European Union,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",European Union,2030,14.2018776,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",European Union,2040,1.775234701,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",European Union,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2030,156.9030705,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2040,115.0622517,kWh / m2,,
Buildings,Buildings energy intensity (commercial),European Union,2050,104.602047,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2030,113,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2040,73,kWh / m2,,
Buildings,Buildings energy intensity (residential),European Union,2050,64.49293877,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",India,2030,11.46680087,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",India,2040,1.911133478,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",India,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2030,9.511331757,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2040,2.113629279,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",India,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),India,2030,67.50492093,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2040,59.56316552,kWh / m2,,
Buildings,Buildings energy intensity (commercial),India,2050,51.62141012,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2030,94,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2040,75,kWh / m2,,
Buildings,Buildings energy intensity (residential),India,2050,69.08101904,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",United States,2030,28.32616604,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",United States,2040,5.665233207,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",United States,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2030,16.27044171,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2040,4.648697631,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",United States,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),United States,2030,228.6778989,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2040,182.9423191,kWh / m2,,
Buildings,Buildings energy intensity (commercial),United States,2050,152.4519326,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2030,97,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2040,69,kWh / m2,,
Buildings,Buildings energy intensity (residential),United States,2050,55.0352446,kWh / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",World,2040,3.03480111,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",World,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",World,2040,2.97869743,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",World,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",South Africa,2030,39,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",South Africa,2040,6.5,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, commercial)",South Africa,2050,0,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2030,32.17489095,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2040,6.43497819,kg CO2 / m2,,
Buildings,"Buildings emissions intensity (per floor area, residential)",South Africa,2050,0,kg CO2 / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2030,126,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2040,108,kWh / m2,,
Buildings,Buildings energy intensity (commercial),South Africa,2050,90,kWh / m2,,
Buildings,Buildings energy intensity (residential),South Africa,2030,101,kWh / m2,,
Buildings,Buildings energy intensity (residential),South Africa,2040,81,kWh / m2,,
Buildings,Buildings energy intensity (residential),South Africa,2050,74.25,kWh / m2,,
Electricity,Emissions intensity of electricity generation,Argentina,2000,355.47,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2001,302.09,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2002,294.83,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2003,316.39,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2004,357.67,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2005,357.16,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2006,349.91,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2007,388.04,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2008,400.62,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2009,382.36,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2010,401.59,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2011,419.88,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2012,432.14,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2013,422.23,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2014,424.14,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Argentina,2015,426.56,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2000,245.69,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2001,255.65,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2002,245.12,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2003,251.64,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2004,235.34,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2005,225.01,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2006,216.51,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2007,227.76,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2008,213.48,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2009,204.33,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2010,214.78,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2011,206.18,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2012,193.39,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2013,186.96,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2014,188.86,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2015,184.37,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Canada,2016,180.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2000,32.12,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2001,36.28,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2002,39.08,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2003,41.15,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2004,32.62,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2005,49.02,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2006,68.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2007,79.51,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2008,75.86,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2009,62.98,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2010,74.97,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2011,87.63,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2012,85.49,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2013,107.71,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2014,99.9,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Costa Rica,2015,39.96,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2000,47.06,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2001,44.12,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2002,43.48,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2003,38.63,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2004,38.91,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2005,38.19,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2006,36.36,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2007,56.5,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2008,106.67,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2009,95.72,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2010,36.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2011,31.65,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2012,27.82,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2013,25.38,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2014,23.23,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Ethiopia,2015,24.06,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2000,79.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2001,68.63,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2002,75.21,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2003,80.86,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2004,77.19,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2005,85.53,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2006,76.57,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2007,80.11,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2008,76.03,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2009,75.6,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2010,78.56,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2011,74.39,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2012,77.59,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2013,76.27,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2014,52.15,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2015,59.12,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,France,2016,68.56,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2000,501.67,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2001,498.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2002,523.08,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2003,523.25,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2004,510.98,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2005,510.17,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2006,506.76,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2007,504.75,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2008,485.51,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2009,458.58,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2010,446.42,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2011,445.52,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2012,438.1,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2013,398.85,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2014,379.24,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2015,398.61,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Italy,2016,389.51,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2000,781.18,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2001,783.5,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2002,775.24,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2003,793.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2004,812.85,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2005,811.54,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2006,804.63,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2007,802.53,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2008,832.11,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2009,848.6,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2010,835.45,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2011,841.42,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2012,852.35,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2013,854.55,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2014,852.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Kazakhstan,2015,837.97,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2000,52.94,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2001,32.43,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2002,28.57,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2003,26.43,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2004,29.05,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2005,27.13,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2006,29.09,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2007,27.59,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2008,27.3,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2009,27.68,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2010,25.72,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2011,22.92,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2012,27.25,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2013,27.47,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2014,26.6,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Nepal,2015,24.19,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2000,187.36,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2001,232.94,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2002,201.08,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2003,234.76,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2004,207.81,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2005,257.5,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2006,252.64,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2007,229.16,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2008,249.55,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2009,199.08,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2010,181.64,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2011,167.12,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2012,199.24,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2013,178.2,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2014,150.03,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2015,144.33,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,New Zealand,2016,117.07,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2000,25.75,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2001,26.87,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2002,26.49,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2003,27.75,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2004,27.88,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2005,26.96,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2006,27.88,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2007,28.58,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2008,27.48,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2009,39.09,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2010,42.88,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2011,38.36,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2012,32.15,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2013,33.95,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2014,33.93,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2015,33.64,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Norway,2016,33.1,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2000,149.25,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2001,128.77,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2002,150.86,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2003,158.01,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2004,214.67,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2005,178.65,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2006,172.4,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2007,244.95,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2008,285.89,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2009,278.42,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2010,300.82,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2011,300.63,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2012,306.42,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2013,325.06,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2014,340.57,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Peru,2015,333.9,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2000,485,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2001,526.33,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2002,486.24,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2003,474.25,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2004,480.05,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2005,468.17,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2006,445.24,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2007,471.97,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2008,449.57,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2009,460.33,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2010,528.89,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2011,524.23,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2012,537.32,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2013,563.4,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2014,570.62,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Philippines,2015,578.94,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2000,470.05,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2001,458.4,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2002,463.14,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2003,465.38,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2004,453.82,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2005,457.49,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2006,462.6,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2007,458.28,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2008,475.21,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2009,452.18,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2010,458.1,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2011,461.4,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2012,461.9,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2013,450.17,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2014,449.29,g CO2 / kWh,,
Electricity,Emissions intensity of electricity generation,Russian Federation,2015,444.35,g CO2 / kWh,,
